mass,weight,sample,role
134.50735,0.00011856427061017013,Signal ($m_H$ = 125 GeV),signal
129.6622,0.00010832314228005785,Signal ($m_H$ = 125 GeV),signal
126.39311,9.74942960051361e-05,Signal ($m_H$ = 125 GeV),signal
119.92101,0.00012927933493508517,Signal ($m_H$ = 125 GeV),signal
124.76286,0.00013364057079762613,Signal ($m_H$ = 125 GeV),signal
124.34799,0.00014833061001395245,Signal ($m_H$ = 125 GeV),signal
129.32396,0.00013957122664264647,Signal ($m_H$ = 125 GeV),signal
123.74635,0.00015099743215492677,Signal ($m_H$ = 125 GeV),signal
121.96548,0.00014514285062632102,Signal ($m_H$ = 125 GeV),signal
125.18955,0.00012928855619694142,Signal ($m_H$ = 125 GeV),signal
122.69069,0.0001363949473962293,Signal ($m_H$ = 125 GeV),signal
125.20145,0.00015301354591797488,Signal ($m_H$ = 125 GeV),signal
124.424286,0.00014758013259041743,Signal ($m_H$ = 125 GeV),signal
124.37678,0.0001251498446317275,Signal ($m_H$ = 125 GeV),signal
123.96166,0.00012737396678377908,Signal ($m_H$ = 125 GeV),signal
125.60941,0.00013780876838212242,Signal ($m_H$ = 125 GeV),signal
123.473434,7.898916438478643e-05,Signal ($m_H$ = 125 GeV),signal
119.86724,0.00015937365092143248,Signal ($m_H$ = 125 GeV),signal
125.55682,0.00014391847981669732,Signal ($m_H$ = 125 GeV),signal
123.24992,9.964029720761379e-05,Signal ($m_H$ = 125 GeV),signal
122.116394,0.00012256410681387147,Signal ($m_H$ = 125 GeV),signal
123.73078,0.0001312202055970941,Signal ($m_H$ = 125 GeV),signal
129.0659,0.00014734822953985563,Signal ($m_H$ = 125 GeV),signal
119.486496,0.00014696451435737936,Signal ($m_H$ = 125 GeV),signal
121.94242,0.00013041556587201037,Signal ($m_H$ = 125 GeV),signal
123.69767,0.00011142563224711515,Signal ($m_H$ = 125 GeV),signal
126.83016,0.00014294828934030454,Signal ($m_H$ = 125 GeV),signal
120.77406,0.00014986253891079672,Signal ($m_H$ = 125 GeV),signal
124.85592,0.00010807945488204835,Signal ($m_H$ = 125 GeV),signal
123.01716,0.00013603567487053034,Signal ($m_H$ = 125 GeV),signal
125.49371,0.00014525832063085913,Signal ($m_H$ = 125 GeV),signal
126.883385,0.0001486214240277711,Signal ($m_H$ = 125 GeV),signal
122.60343,0.00014401162209628262,Signal ($m_H$ = 125 GeV),signal
124.10751,0.00010600697750736202,Signal ($m_H$ = 125 GeV),signal
127.43712,0.0001605726002147516,Signal ($m_H$ = 125 GeV),signal
122.96965,0.00014250128274436225,Signal ($m_H$ = 125 GeV),signal
123.87298,7.91704837439545e-05,Signal ($m_H$ = 125 GeV),signal
125.35433,0.00013367706911529407,Signal ($m_H$ = 125 GeV),signal
123.69563,0.0001322939684957312,Signal ($m_H$ = 125 GeV),signal
124.23507,7.97170260254485e-05,Signal ($m_H$ = 125 GeV),signal
124.1893,0.00013321287041404407,Signal ($m_H$ = 125 GeV),signal
124.77528,0.00010797153606632883,Signal ($m_H$ = 125 GeV),signal
124.99399,0.00013700459680634437,Signal ($m_H$ = 125 GeV),signal
125.83596,0.00014161991922545912,Signal ($m_H$ = 125 GeV),signal
124.49194,0.0001122276859672492,Signal ($m_H$ = 125 GeV),signal
125.83083,0.00013502557244854214,Signal ($m_H$ = 125 GeV),signal
125.9805,0.00013683002873239326,Signal ($m_H$ = 125 GeV),signal
125.42229,0.0001501745507427744,Signal ($m_H$ = 125 GeV),signal
125.71951,0.0001354075112439345,Signal ($m_H$ = 125 GeV),signal
125.72772,0.0001379502732340156,Signal ($m_H$ = 125 GeV),signal
127.46483,0.00011783950974227327,Signal ($m_H$ = 125 GeV),signal
123.66569,0.00014145445629672868,Signal ($m_H$ = 125 GeV),signal
114.53982,0.0001463036002594636,Signal ($m_H$ = 125 GeV),signal
126.13643,0.00014096658896052013,Signal ($m_H$ = 125 GeV),signal
126.09177,0.00011169771806905319,Signal ($m_H$ = 125 GeV),signal
125.19441,0.0001283481991463323,Signal ($m_H$ = 125 GeV),signal
124.54694,0.00013067969361365265,Signal ($m_H$ = 125 GeV),signal
126.00198,0.00011340447126172523,Signal ($m_H$ = 125 GeV),signal
116.09385,0.00014469079605068118,Signal ($m_H$ = 125 GeV),signal
123.082375,0.00010017218372945078,Signal ($m_H$ = 125 GeV),signal
125.475136,0.00011161943145191802,Signal ($m_H$ = 125 GeV),signal
124.459175,8.518452676667789e-05,Signal ($m_H$ = 125 GeV),signal
122.9678,0.000138954244480387,Signal ($m_H$ = 125 GeV),signal
123.92983,0.00012658283815270065,Signal ($m_H$ = 125 GeV),signal
123.54865,0.00014443421554182192,Signal ($m_H$ = 125 GeV),signal
123.63738,0.00015520141872576998,Signal ($m_H$ = 125 GeV),signal
127.40147,0.0001395001061609475,Signal ($m_H$ = 125 GeV),signal
124.221855,0.00012489719949177966,Signal ($m_H$ = 125 GeV),signal
124.07517,0.00013296898131846824,Signal ($m_H$ = 125 GeV),signal
125.09156,0.0001609962878819937,Signal ($m_H$ = 125 GeV),signal
126.76036,0.00013177426851214517,Signal ($m_H$ = 125 GeV),signal
127.17054,0.0,Signal ($m_H$ = 125 GeV),signal
127.41028,0.00014733912564307596,Signal ($m_H$ = 125 GeV),signal
121.7451,0.00011320827672922713,Signal ($m_H$ = 125 GeV),signal
119.4089,7.38342289053079e-05,Signal ($m_H$ = 125 GeV),signal
122.31436,0.00014005165103921538,Signal ($m_H$ = 125 GeV),signal
129.4026,0.00014523071740401368,Signal ($m_H$ = 125 GeV),signal
124.97507,0.00013648822381165192,Signal ($m_H$ = 125 GeV),signal
122.84171,0.00015937365092143248,Signal ($m_H$ = 125 GeV),signal
127.5976,0.00013018517355431664,Signal ($m_H$ = 125 GeV),signal
122.33289,8.801991789671355e-05,Signal ($m_H$ = 125 GeV),signal
116.003365,0.00014294332405343166,Signal ($m_H$ = 125 GeV),signal
124.159706,0.00013788338593631426,Signal ($m_H$ = 125 GeV),signal
124.1503,0.0001459817122364299,Signal ($m_H$ = 125 GeV),signal
124.75234,0.00012901918461652003,Signal ($m_H$ = 125 GeV),signal
126.27791,0.00011906801161597876,Signal ($m_H$ = 125 GeV),signal
124.94899,0.00013771312967269454,Signal ($m_H$ = 125 GeV),signal
122.57279,0.0001377088299297817,Signal ($m_H$ = 125 GeV),signal
128.70525,0.00012546835168906296,Signal ($m_H$ = 125 GeV),signal
126.582375,0.00014516336413358295,Signal ($m_H$ = 125 GeV),signal
121.02156,0.00013947265711992574,Signal ($m_H$ = 125 GeV),signal
127.39152,0.00014127581935170877,Signal ($m_H$ = 125 GeV),signal
126.10834,0.00014439973218294998,Signal ($m_H$ = 125 GeV),signal
122.55641,0.0001358607428214034,Signal ($m_H$ = 125 GeV),signal
129.5565,0.00012628560113732353,Signal ($m_H$ = 125 GeV),signal
118.641975,0.0001400120904537515,Signal ($m_H$ = 125 GeV),signal
122.178085,0.00012952423958074267,Signal ($m_H$ = 125 GeV),signal
123.66493,0.0001408899473649968,Signal ($m_H$ = 125 GeV),signal
129.79327,8.515456264827273e-05,Signal ($m_H$ = 125 GeV),signal
123.51615,0.0001246005377405289,Signal ($m_H$ = 125 GeV),signal
125.1122,8.738264007027273e-05,Signal ($m_H$ = 125 GeV),signal
121.82483,0.00015270235881537534,Signal ($m_H$ = 125 GeV),signal
128.39113,0.0001526541938470905,Signal ($m_H$ = 125 GeV),signal
118.82698,0.00015516194218562944,Signal ($m_H$ = 125 GeV),signal
108.86726,5.65799196247736e-06,Signal ($m_H$ = 125 GeV),signal
125.50614,0.00013599677831696935,Signal ($m_H$ = 125 GeV),signal
126.365685,0.0001393861417283593,Signal ($m_H$ = 125 GeV),signal
127.758865,0.00013832814861180972,Signal ($m_H$ = 125 GeV),signal
123.95041,0.00014827162184103513,Signal ($m_H$ = 125 GeV),signal
122.40731,0.00013137118852753473,Signal ($m_H$ = 125 GeV),signal
120.85335,0.00014940717261165148,Signal ($m_H$ = 125 GeV),signal
123.08714,0.0001352418213437368,Signal ($m_H$ = 125 GeV),signal
124.608795,0.00014923013705588656,Signal ($m_H$ = 125 GeV),signal
116.75878,8.82012110351222e-05,Signal ($m_H$ = 125 GeV),signal
120.1082,0.0001064024303161713,Signal ($m_H$ = 125 GeV),signal
122.30388,7.644873346955398e-05,Signal ($m_H$ = 125 GeV),signal
121.75843,0.0001420902336475964,Signal ($m_H$ = 125 GeV),signal
126.16724,0.00011063043781890689,Signal ($m_H$ = 125 GeV),signal
122.386154,0.0001437198406826246,Signal ($m_H$ = 125 GeV),signal
123.76384,8.147560228055193e-05,Signal ($m_H$ = 125 GeV),signal
121.3087,0.00015349000244285562,Signal ($m_H$ = 125 GeV),signal
91.970436,7.912702829445217e-05,Signal ($m_H$ = 125 GeV),signal
123.71715,0.00012628558186506125,Signal ($m_H$ = 125 GeV),signal
130.88391,0.00013710136058689754,Signal ($m_H$ = 125 GeV),signal
123.30595,0.00012446869661279135,Signal ($m_H$ = 125 GeV),signal
120.21434,3.3053175901115705e-05,Signal ($m_H$ = 125 GeV),signal
122.167984,0.00012463055348870756,Signal ($m_H$ = 125 GeV),signal
127.49083,0.00013161293856599703,Signal ($m_H$ = 125 GeV),signal
125.331406,0.00015558033671833586,Signal ($m_H$ = 125 GeV),signal
124.32248,0.0001426402517234218,Signal ($m_H$ = 125 GeV),signal
125.95477,0.00013629519972363038,Signal ($m_H$ = 125 GeV),signal
117.72747,0.00013702732330966752,Signal ($m_H$ = 125 GeV),signal
111.98284,0.00014285934522463095,Signal ($m_H$ = 125 GeV),signal
104.64271,0.00013396485664222697,Signal ($m_H$ = 125 GeV),signal
120.5096,0.00015873247019824975,Signal ($m_H$ = 125 GeV),signal
122.15722,0.00012980519894546132,Signal ($m_H$ = 125 GeV),signal
126.69327,9.039988587286503e-05,Signal ($m_H$ = 125 GeV),signal
122.35303,0.00012978459709577043,Signal ($m_H$ = 125 GeV),signal
127.97161,7.713658774458556e-05,Signal ($m_H$ = 125 GeV),signal
120.649796,8.718977631439818e-05,Signal ($m_H$ = 125 GeV),signal
122.480644,0.00013489943746962924,Signal ($m_H$ = 125 GeV),signal
124.08912,0.00015519210090418956,Signal ($m_H$ = 125 GeV),signal
128.20177,0.0001474508066895017,Signal ($m_H$ = 125 GeV),signal
111.69257,0.00010731382717554141,Signal ($m_H$ = 125 GeV),signal
122.51938,0.00015491004136209663,Signal ($m_H$ = 125 GeV),signal
124.27441,0.00014913694194526125,Signal ($m_H$ = 125 GeV),signal
125.32037,0.0001391123372876558,Signal ($m_H$ = 125 GeV),signal
124.51575,0.00015655888741520816,Signal ($m_H$ = 125 GeV),signal
126.41281,0.0001296641174776832,Signal ($m_H$ = 125 GeV),signal
119.11302,0.0001438953717608229,Signal ($m_H$ = 125 GeV),signal
121.41017,0.00011261465013873726,Signal ($m_H$ = 125 GeV),signal
126.17844,8.487742261646572e-05,Signal ($m_H$ = 125 GeV),signal
121.373,0.00013204750447101115,Signal ($m_H$ = 125 GeV),signal
119.362076,0.00013170587141963925,Signal ($m_H$ = 125 GeV),signal
121.95983,0.00012071199594416545,Signal ($m_H$ = 125 GeV),signal
122.619774,8.704938627459292e-05,Signal ($m_H$ = 125 GeV),signal
118.88388,0.00013769785071645986,Signal ($m_H$ = 125 GeV),signal
115.59949,0.0001402345845448219,Signal ($m_H$ = 125 GeV),signal
122.47987,0.00013183419734124173,Signal ($m_H$ = 125 GeV),signal
130.81894,9.29250740634074e-05,Signal ($m_H$ = 125 GeV),signal
127.64478,0.00010752042906953626,Signal ($m_H$ = 125 GeV),signal
125.968864,8.977147567290008e-05,Signal ($m_H$ = 125 GeV),signal
124.10165,0.00013278220688628107,Signal ($m_H$ = 125 GeV),signal
126.72436,0.00015127930021527187,Signal ($m_H$ = 125 GeV),signal
124.60982,0.00013733537389658347,Signal ($m_H$ = 125 GeV),signal
121.69604,0.00012105085345143001,Signal ($m_H$ = 125 GeV),signal
124.78213,0.00011677247651363886,Signal ($m_H$ = 125 GeV),signal
124.29341,0.00015313136066132847,Signal ($m_H$ = 125 GeV),signal
112.13014,8.268385710758955e-05,Signal ($m_H$ = 125 GeV),signal
121.24118,0.00011334479299618528,Signal ($m_H$ = 125 GeV),signal
122.71314,0.00014633896496776746,Signal ($m_H$ = 125 GeV),signal
124.85442,0.0001365531715171746,Signal ($m_H$ = 125 GeV),signal
125.96504,0.00014652957127113807,Signal ($m_H$ = 125 GeV),signal
125.03622,0.00014446297346955796,Signal ($m_H$ = 125 GeV),signal
124.09839,0.00012059628546607845,Signal ($m_H$ = 125 GeV),signal
128.11792,0.00014186791298490385,Signal ($m_H$ = 125 GeV),signal
119.72449,0.00013003440174749677,Signal ($m_H$ = 125 GeV),signal
113.46738,0.0001548121529835447,Signal ($m_H$ = 125 GeV),signal
127.649574,0.0001439568106293901,Signal ($m_H$ = 125 GeV),signal
127.30948,0.00014354512441904592,Signal ($m_H$ = 125 GeV),signal
122.76838,0.00012768161498620707,Signal ($m_H$ = 125 GeV),signal
122.132385,0.00013119129382528725,Signal ($m_H$ = 125 GeV),signal
118.42201,0.0001259806312095625,Signal ($m_H$ = 125 GeV),signal
117.90617,0.0001389326044736568,Signal ($m_H$ = 125 GeV),signal
120.7477,0.00012743960037318495,Signal ($m_H$ = 125 GeV),signal
124.20303,0.00014276812566343903,Signal ($m_H$ = 125 GeV),signal
120.17,0.00012327641294508553,Signal ($m_H$ = 125 GeV),signal
127.818474,0.0001377564562152904,Signal ($m_H$ = 125 GeV),signal
121.47626,0.00012709062880001206,Signal ($m_H$ = 125 GeV),signal
124.5719,0.0001514967447361658,Signal ($m_H$ = 125 GeV),signal
123.23219,0.00014153227823093424,Signal ($m_H$ = 125 GeV),signal
126.52817,0.00012563929782171155,Signal ($m_H$ = 125 GeV),signal
124.292854,0.00013750723270115634,Signal ($m_H$ = 125 GeV),signal
123.88875,0.00014396354003761295,Signal ($m_H$ = 125 GeV),signal
120.51567,0.00014791270202522817,Signal ($m_H$ = 125 GeV),signal
123.914566,0.00012058495505804465,Signal ($m_H$ = 125 GeV),signal
124.770676,0.0001284845071239966,Signal ($m_H$ = 125 GeV),signal
123.989174,0.00011173321995812471,Signal ($m_H$ = 125 GeV),signal
125.29395,0.0001390557400488913,Signal ($m_H$ = 125 GeV),signal
124.67207,9.150878093627233e-05,Signal ($m_H$ = 125 GeV),signal
122.70417,0.00012250360990432788,Signal ($m_H$ = 125 GeV),signal
127.18553,9.00606552407542e-05,Signal ($m_H$ = 125 GeV),signal
121.61828,0.0001056690569189372,Signal ($m_H$ = 125 GeV),signal
120.65143,9.220524028675768e-05,Signal ($m_H$ = 125 GeV),signal
123.695076,0.00013372204298897327,Signal ($m_H$ = 125 GeV),signal
123.20649,0.00013807929064759845,Signal ($m_H$ = 125 GeV),signal
123.308304,0.00013748774107392875,Signal ($m_H$ = 125 GeV),signal
126.05149,0.00012845480854824313,Signal ($m_H$ = 125 GeV),signal
120.32703,0.0001517272327220889,Signal ($m_H$ = 125 GeV),signal
124.733376,0.00011881882154722714,Signal ($m_H$ = 125 GeV),signal
93.95388,0.00014317986873190827,Signal ($m_H$ = 125 GeV),signal
121.44907,0.00010572284948335566,Signal ($m_H$ = 125 GeV),signal
120.91461,0.00014481302011935053,Signal ($m_H$ = 125 GeV),signal
115.63265,3.347771192772154e-05,Signal ($m_H$ = 125 GeV),signal
125.31435,8.849840266474544e-05,Signal ($m_H$ = 125 GeV),signal
126.71826,0.00010964569600489232,Signal ($m_H$ = 125 GeV),signal
121.89954,0.00014291320949026676,Signal ($m_H$ = 125 GeV),signal
125.84193,0.00013541675796418636,Signal ($m_H$ = 125 GeV),signal
123.15583,0.00011360644354166232,Signal ($m_H$ = 125 GeV),signal
124.89776,0.0001166725539360866,Signal ($m_H$ = 125 GeV),signal
126.704506,0.0001376479462943009,Signal ($m_H$ = 125 GeV),signal
126.322235,0.0001337106775399928,Signal ($m_H$ = 125 GeV),signal
122.65035,0.00015656314342880984,Signal ($m_H$ = 125 GeV),signal
125.25048,0.0001384995304966214,Signal ($m_H$ = 125 GeV),signal
121.53618,0.00014775232777833707,Signal ($m_H$ = 125 GeV),signal
130.61375,0.00014882277678693678,Signal ($m_H$ = 125 GeV),signal
105.73164,0.00010207555181563414,Signal ($m_H$ = 125 GeV),signal
121.175156,0.00011310814068192157,Signal ($m_H$ = 125 GeV),signal
125.41512,0.00012213956710690045,Signal ($m_H$ = 125 GeV),signal
124.904106,0.00014065719994343874,Signal ($m_H$ = 125 GeV),signal
127.169365,0.0001415169672035225,Signal ($m_H$ = 125 GeV),signal
129.49228,0.00010710029674791778,Signal ($m_H$ = 125 GeV),signal
121.628494,0.00013449788516237224,Signal ($m_H$ = 125 GeV),signal
125.03929,0.00013489334889544346,Signal ($m_H$ = 125 GeV),signal
122.09214,0.00013049142857070073,Signal ($m_H$ = 125 GeV),signal
130.00801,0.0001490411604051394,Signal ($m_H$ = 125 GeV),signal
120.40074,0.0001511937723622145,Signal ($m_H$ = 125 GeV),signal
124.164345,0.00012272953100449723,Signal ($m_H$ = 125 GeV),signal
124.92238,0.00013999433828950237,Signal ($m_H$ = 125 GeV),signal
122.013435,8.767718462799655e-05,Signal ($m_H$ = 125 GeV),signal
125.921715,3.1570621666612026e-05,Signal ($m_H$ = 125 GeV),signal
126.50636,0.0001185204684193155,Signal ($m_H$ = 125 GeV),signal
126.009544,0.00013725239406631542,Signal ($m_H$ = 125 GeV),signal
127.91412,0.00013717903970472865,Signal ($m_H$ = 125 GeV),signal
123.25596,0.00013963677842384055,Signal ($m_H$ = 125 GeV),signal
126.58766,0.00011883236095444701,Signal ($m_H$ = 125 GeV),signal
121.633156,0.00013462856681172733,Signal ($m_H$ = 125 GeV),signal
127.76471,0.00012955461977732483,Signal ($m_H$ = 125 GeV),signal
126.11778,0.00013936980225136243,Signal ($m_H$ = 125 GeV),signal
127.71049,0.00014520585548221833,Signal ($m_H$ = 125 GeV),signal
82.265175,0.00012908646581754701,Signal ($m_H$ = 125 GeV),signal
128.36057,9.843758027331039e-05,Signal ($m_H$ = 125 GeV),signal
123.401115,0.00012260412799228263,Signal ($m_H$ = 125 GeV),signal
125.47488,0.00015905255856377953,Signal ($m_H$ = 125 GeV),signal
124.67069,0.0001392941477200646,Signal ($m_H$ = 125 GeV),signal
127.15267,0.00011530237244955326,Signal ($m_H$ = 125 GeV),signal
127.391235,0.00014630791143381628,Signal ($m_H$ = 125 GeV),signal
122.7795,0.00011136409430141798,Signal ($m_H$ = 125 GeV),signal
124.27556,0.0001320184975933237,Signal ($m_H$ = 125 GeV),signal
122.09295,2.5674844630989814e-06,Signal ($m_H$ = 125 GeV),signal
122.10007,0.00014794387136117263,Signal ($m_H$ = 125 GeV),signal
95.59122,0.00013157104420732615,Signal ($m_H$ = 125 GeV),signal
122.79602,0.0001453142606566947,Signal ($m_H$ = 125 GeV),signal
127.17999,0.00014335905759345346,Signal ($m_H$ = 125 GeV),signal
122.422424,0.0001309528586882381,Signal ($m_H$ = 125 GeV),signal
124.476395,0.00010622864515121275,Signal ($m_H$ = 125 GeV),signal
123.34872,0.00014332580395852855,Signal ($m_H$ = 125 GeV),signal
126.290565,0.00015033298414450911,Signal ($m_H$ = 125 GeV),signal
122.65051,0.0001360451890789708,Signal ($m_H$ = 125 GeV),signal
122.86495,0.000129053731466045,Signal ($m_H$ = 125 GeV),signal
125.91146,0.00014448942998807892,Signal ($m_H$ = 125 GeV),signal
124.29897,0.00014706066930147545,Signal ($m_H$ = 125 GeV),signal
124.406265,7.914857618452428e-05,Signal ($m_H$ = 125 GeV),signal
127.46023,0.00015276696409220248,Signal ($m_H$ = 125 GeV),signal
126.97072,0.0001349391871739671,Signal ($m_H$ = 125 GeV),signal
113.96381,0.00014088231254165962,Signal ($m_H$ = 125 GeV),signal
122.337036,0.00010376596015962154,Signal ($m_H$ = 125 GeV),signal
108.31766,0.00013192861487944943,Signal ($m_H$ = 125 GeV),signal
122.58352,0.00013372601372713128,Signal ($m_H$ = 125 GeV),signal
132.55302,0.00012253403730743111,Signal ($m_H$ = 125 GeV),signal
132.92403,0.00013874483853021624,Signal ($m_H$ = 125 GeV),signal
126.12101,0.00012981990504671212,Signal ($m_H$ = 125 GeV),signal
119.2384,0.00012964317471858599,Signal ($m_H$ = 125 GeV),signal
125.94133,0.00016775570431325402,Signal ($m_H$ = 125 GeV),signal
126.139915,8.635228463456618e-05,Signal ($m_H$ = 125 GeV),signal
126.64443,0.00014511364063911456,Signal ($m_H$ = 125 GeV),signal
123.54143,0.00012788191474862143,Signal ($m_H$ = 125 GeV),signal
127.37823,0.00011926824886380276,Signal ($m_H$ = 125 GeV),signal
124.590164,0.00012271213333182762,Signal ($m_H$ = 125 GeV),signal
124.36392,9.873965061187406e-05,Signal ($m_H$ = 125 GeV),signal
128.50601,0.00014605238827227718,Signal ($m_H$ = 125 GeV),signal
120.85903,0.00013636127885832672,Signal ($m_H$ = 125 GeV),signal
126.99096,0.00016302735047495935,Signal ($m_H$ = 125 GeV),signal
124.83157,0.00014022424180235154,Signal ($m_H$ = 125 GeV),signal
126.149574,0.00013845662285445922,Signal ($m_H$ = 125 GeV),signal
123.46207,0.0001390331909815057,Signal ($m_H$ = 125 GeV),signal
126.84943,0.00012569223402112697,Signal ($m_H$ = 125 GeV),signal
125.41264,0.00013057550395292045,Signal ($m_H$ = 125 GeV),signal
125.95402,0.0001411644644223747,Signal ($m_H$ = 125 GeV),signal
120.64474,0.0001330785397037722,Signal ($m_H$ = 125 GeV),signal
123.34182,0.00012706925645596248,Signal ($m_H$ = 125 GeV),signal
125.82398,0.00013700997930588468,Signal ($m_H$ = 125 GeV),signal
121.45344,0.000143778747206078,Signal ($m_H$ = 125 GeV),signal
117.93026,0.00011281629710710817,Signal ($m_H$ = 125 GeV),signal
126.58824,8.220047579152898e-05,Signal ($m_H$ = 125 GeV),signal
124.11997,0.00012122184800450156,Signal ($m_H$ = 125 GeV),signal
131.16432,0.0001412912547595428,Signal ($m_H$ = 125 GeV),signal
125.57789,0.0001313092818827818,Signal ($m_H$ = 125 GeV),signal
124.26742,0.00015269627737561284,Signal ($m_H$ = 125 GeV),signal
130.01395,0.0001275380965457975,Signal ($m_H$ = 125 GeV),signal
127.249016,0.0001527356491571968,Signal ($m_H$ = 125 GeV),signal
123.06855,0.00012695428693740632,Signal ($m_H$ = 125 GeV),signal
128.75365,0.00012855276133480047,Signal ($m_H$ = 125 GeV),signal
127.26062,0.00012915166975241077,Signal ($m_H$ = 125 GeV),signal
124.37318,9.370509442379861e-05,Signal ($m_H$ = 125 GeV),signal
127.5204,3.382335460260979e-05,Signal ($m_H$ = 125 GeV),signal
124.751945,0.0001286261956087261,Signal ($m_H$ = 125 GeV),signal
123.85075,0.0001523839547818753,Signal ($m_H$ = 125 GeV),signal
121.01246,0.00015254081533082916,Signal ($m_H$ = 125 GeV),signal
121.61194,0.00013813644642137913,Signal ($m_H$ = 125 GeV),signal
129.11023,0.00014553157236465257,Signal ($m_H$ = 125 GeV),signal
126.546005,9.089043075077247e-05,Signal ($m_H$ = 125 GeV),signal
123.788536,0.00015652016392792988,Signal ($m_H$ = 125 GeV),signal
122.15182,0.0001450199486477427,Signal ($m_H$ = 125 GeV),signal
125.01025,0.00014542782780625613,Signal ($m_H$ = 125 GeV),signal
120.62679,0.0001280850179800881,Signal ($m_H$ = 125 GeV),signal
122.0792,0.00013252958227053866,Signal ($m_H$ = 125 GeV),signal
120.098206,0.00015626360581751314,Signal ($m_H$ = 125 GeV),signal
123.60395,5.32206328152002e-05,Signal ($m_H$ = 125 GeV),signal
124.543724,9.074038099567638e-05,Signal ($m_H$ = 125 GeV),signal
121.96068,0.00012491107747466238,Signal ($m_H$ = 125 GeV),signal
126.98177,0.0001336805121010895,Signal ($m_H$ = 125 GeV),signal
126.71148,9.36198625476845e-05,Signal ($m_H$ = 125 GeV),signal
125.09049,0.0001341480191977861,Signal ($m_H$ = 125 GeV),signal
126.88293,0.00011546571665445943,Signal ($m_H$ = 125 GeV),signal
125.715164,0.00014480955281039864,Signal ($m_H$ = 125 GeV),signal
120.66275,0.00014039533856689544,Signal ($m_H$ = 125 GeV),signal
126.41546,0.00014390184515113833,Signal ($m_H$ = 125 GeV),signal
117.432396,9.4095358135462e-05,Signal ($m_H$ = 125 GeV),signal
125.26283,0.00012696823114947706,Signal ($m_H$ = 125 GeV),signal
123.39158,0.00013362586070651638,Signal ($m_H$ = 125 GeV),signal
119.291626,0.00013913397247601207,Signal ($m_H$ = 125 GeV),signal
129.86115,9.129114336981062e-05,Signal ($m_H$ = 125 GeV),signal
126.47703,0.00012671356659894602,Signal ($m_H$ = 125 GeV),signal
124.483826,0.00015452340414503753,Signal ($m_H$ = 125 GeV),signal
126.14998,0.0001415871393738313,Signal ($m_H$ = 125 GeV),signal
131.59721,0.0001301185512198864,Signal ($m_H$ = 125 GeV),signal
118.21445,0.00015818210302953885,Signal ($m_H$ = 125 GeV),signal
125.694244,0.0001365699960986928,Signal ($m_H$ = 125 GeV),signal
123.02318,8.822763349657096e-05,Signal ($m_H$ = 125 GeV),signal
124.28144,0.00013558134340741274,Signal ($m_H$ = 125 GeV),signal
125.57921,0.0001388935917577817,Signal ($m_H$ = 125 GeV),signal
118.91962,0.00013915157943089802,Signal ($m_H$ = 125 GeV),signal
125.392136,7.44909645990633e-05,Signal ($m_H$ = 125 GeV),signal
127.907455,0.0001553533053281325,Signal ($m_H$ = 125 GeV),signal
120.1118,0.0001248028136567405,Signal ($m_H$ = 125 GeV),signal
124.14857,0.0001275848631624167,Signal ($m_H$ = 125 GeV),signal
124.54534,0.00011276851972058875,Signal ($m_H$ = 125 GeV),signal
126.88395,0.00010159297177552839,Signal ($m_H$ = 125 GeV),signal
121.580765,8.939739293310512e-05,Signal ($m_H$ = 125 GeV),signal
121.09288,0.00012318296888388385,Signal ($m_H$ = 125 GeV),signal
127.90371,0.00014192239890419285,Signal ($m_H$ = 125 GeV),signal
127.17825,3.190228586182504e-05,Signal ($m_H$ = 125 GeV),signal
123.718605,0.00013073909284997963,Signal ($m_H$ = 125 GeV),signal
123.97273,0.00012906735234143022,Signal ($m_H$ = 125 GeV),signal
124.74618,0.00010030886839674254,Signal ($m_H$ = 125 GeV),signal
124.21412,0.00012152788732702951,Signal ($m_H$ = 125 GeV),signal
123.19824,0.00013565696523165576,Signal ($m_H$ = 125 GeV),signal
126.58151,0.00013727931335086362,Signal ($m_H$ = 125 GeV),signal
127.52263,0.00014057518090885922,Signal ($m_H$ = 125 GeV),signal
123.34765,0.0001328128006516717,Signal ($m_H$ = 125 GeV),signal
122.505325,0.00014123213580236925,Signal ($m_H$ = 125 GeV),signal
127.36288,0.00013854623661446015,Signal ($m_H$ = 125 GeV),signal
126.758255,0.00014775239267998325,Signal ($m_H$ = 125 GeV),signal
125.510315,0.00013502928834822285,Signal ($m_H$ = 125 GeV),signal
124.124275,7.918365930996093e-05,Signal ($m_H$ = 125 GeV),signal
126.40877,0.00010776913057839336,Signal ($m_H$ = 125 GeV),signal
126.563644,0.0001253026028718059,Signal ($m_H$ = 125 GeV),signal
120.15926,0.00013626173617431036,Signal ($m_H$ = 125 GeV),signal
122.64873,0.00013383320551740906,Signal ($m_H$ = 125 GeV),signal
121.16137,0.00014762172113265247,Signal ($m_H$ = 125 GeV),signal
125.02393,1.2890283431627296e-08,Signal ($m_H$ = 125 GeV),signal
122.54696,0.00012188730013126609,Signal ($m_H$ = 125 GeV),signal
123.42232,0.00014252190873554658,Signal ($m_H$ = 125 GeV),signal
125.410934,8.46257809878378e-06,Signal ($m_H$ = 125 GeV),signal
127.0064,0.00013273572790567346,Signal ($m_H$ = 125 GeV),signal
126.545074,0.00014891318073820465,Signal ($m_H$ = 125 GeV),signal
